timestamp,stage_first_suction_p,stage_first_discharge_p,stage_second_suction_p,stage_first_suction_temp,suction_flow,discharge_flow,primary_seal_gas_p,secondary_seal_gas_p_de,secondary_seal_gas_p_nde,primary_seal_vent_flow_de,primary_seal_vent_flow_nde,primary_seal_supply_dp,lube_oil_header_pressure,compressor_journal_bearing_temperature_de,compressor_journal_bearing_temp_nde,ratio,stage_first_discharge_temperature,turbine_inlet_vibrations,steam_turbine_inlet_steam_temp,steam_turbine_inlet_steam_flow,steam_turbine_inlet_steam_pressure,steam_turbine_outlet_pressure,steam_turbine_outlet_steam_temp,power,stage_first_polytropic_efficiency,turbine_axial_displacement_b,turbine_axial_displacement_a,compressor_speed
2021-12-11 02:05,0.51,4.03,4.57,105.66,912.19,109946.01,1.34,0.8,0.62,8.74,7.88,0.92,13.06,78,75,1.03,103,13.53,369.87,71.96,34.78,-0.92,43.38,0,77.57,-0.28,-0.32,3958.48
2021-12-11 02:10,0.51,3.98,4.53,105.55,953.98,111419.81,1.34,0.8,0.62,8.74,7.88,0.91,13.06,78,75,1.02,103,13.53,369.81,71.9,34.79,-0.92,43.34,0,77.57,-0.28,-0.32,3956.2
2021-12-11 02:15,0.51,3.98,4.53,105.55,926.25,111167.1,1.34,0.8,0.62,8.74,7.88,0.9,13.21,78,75,1.02,103,13.56,369.74,71.91,34.66,-0.92,43.29,0,77.57,-0.28,-0.32,3954.93
2021-12-11 02:20,0.51,3.99,4.54,105.55,935,110634.53,1.34,0.8,0.62,8.74,7.88,0.91,13.26,78,75,1.02,103,13.5,369.76,71.59,34.85,-0.92,43.34,0,77.43,-0.28,-0.32,3959.36
2021-12-11 02:25,0.51,3.97,4.52,105.5,965.62,110201.52,1.33,0.79,0.61,8.74,7.88,0.91,13.32,78,75,1.03,102.9,13.64,369.76,71.97,34.7,-0.92,43.45,0,77.69,-0.28,-0.32,3954.97
2021-12-11 02:30,0.51,3.97,4.51,105.45,915,108218.55,1.31,0.8,0.62,8.74,7.88,0.91,13.48,78,75,1.02,102.9,13.51,369.77,71.98,34.82,-0.92,43.57,0,77.72,-0.28,-0.32,3958.59
2021-12-11 02:35,0.51,3.97,4.52,105.35,925.31,108814.63,1.31,0.8,0.62,8.74,7.88,0.89,13.39,78,75,1.02,102.85,13.52,369.67,71.71,34.72,-0.92,43.68,0,77.91,-0.28,-0.32,3954.98
2021-12-11 02:40,0.51,3.98,4.52,105.3,908.75,108892.08,1.32,0.8,0.62,8.74,7.88,0.89,13.42,78,75,1.02,102.85,13.35,369.71,71.84,34.92,-0.92,43.77,0,77.91,-0.28,-0.32,3955.02
2021-12-11 02:45,0.51,3.98,4.53,105.3,957.18,108555.86,1.34,0.8,0.62,8.74,7.88,0.89,13.36,78,75,1.02,102.85,13.56,369.75,72.01,35,-0.92,43.84,0,77.95,-0.28,-0.32,3959.65
2021-12-11 02:50,0.51,3.98,4.53,105.4,953.13,108788.79,1.35,0.8,0.62,8.74,7.88,0.91,13.38,78,75,1.02,102.85,13.38,369.71,72.21,34.66,-0.92,43.92,0,77.89,-0.28,-0.32,3954.86
2021-12-11 02:55,0.52,3.99,4.54,105.45,960.63,108969.61,1.32,0.8,0.62,8.74,7.88,0.91,13.33,78,75,1.03,102.85,13.68,369.73,72.13,34.81,-0.92,43.98,0,77.86,-0.28,-0.32,3954.89
2021-12-11 03:00,0.51,4,4.55,105.55,977.19,110539.95,1.35,0.8,0.62,8.74,7.88,0.9,13.31,78,75,1.03,102.85,13.47,369.87,72,34.89,-0.92,44.01,0,77.83,-0.28,-0.32,3957.34
2021-12-11 03:05,0.51,4,4.55,105.55,935.39,110150.47,1.32,0.8,0.62,8.74,7.88,0.89,13.3,78,75,1.03,102.85,13.46,369.89,71.96,34.75,-0.92,44.03,0,78.29,-0.28,-0.32,3959.36
2021-12-11 03:10,0.5,4,4.55,105.6,960.63,110003.55,1.32,0.8,0.62,8.74,7.88,0.89,13.31,78,75,1.03,102.95,13.15,369.98,71.99,34.82,-0.92,44.04,0,78.43,-0.28,-0.32,3960.05
2021-12-11 03:15,0.51,4,4.55,105.65,913.75,110354.54,1.34,0.8,0.62,8.74,7.88,0.91,13.36,78,75,1.02,103.1,13.12,369.96,72.05,34.79,-0.92,44.05,0,78.17,-0.28,-0.32,3955.59
2021-12-11 03:20,0.52,3.99,4.54,105.7,965,110786.96,1.31,0.8,0.62,8.74,7.88,0.9,13.3,78,75,1.02,103.15,13.4,369.93,72.04,34.8,-0.92,44.1,0,77.63,-0.28,-0.32,3958.81
2021-12-11 03:25,0.52,3.99,4.54,105.7,934.38,108452.18,1.34,0.8,0.62,8.74,7.88,0.89,13.3,78,75,1.02,103.15,13.12,369.93,72.05,34.67,-0.92,44.13,0,77.63,-0.28,-0.32,3955.91
2021-12-11 03:30,0.52,3.98,4.53,105.75,966.56,110939.17,1.32,0.8,0.62,8.74,7.88,0.91,13.33,78,75,1.03,103.15,13.25,370.01,72.18,34.85,-0.92,44.15,0,77.5,-0.28,-0.32,3958.49
2021-12-11 03:35,0.53,3.98,4.53,105.75,954.38,107566.84,1.34,0.8,0.62,8.74,7.88,0.91,13.3,78,75,1.02,103.2,13.25,369.93,72.2,34.88,-0.92,44.17,0,77.32,-0.28,-0.32,3957.07
2021-12-11 03:40,0.53,3.99,4.54,105.8,965.94,109484.59,1.34,0.79,0.62,8.74,7.88,0.89,13.33,78,75,1.02,103.25,13.12,369.94,72.41,34.72,-0.92,44.22,0,77.09,-0.28,-0.32,3958.29
2021-12-11 03:45,0.53,4,4.55,105.85,979.69,111242.98,1.33,0.8,0.62,8.74,7.88,0.89,13.28,78,75,1.02,103.3,13.19,369.98,72.41,34.77,-0.92,44.23,0,77.24,-0.28,-0.32,3954.02
2021-12-11 03:50,0.52,4,4.55,105.9,975.62,109689.91,1.35,0.8,0.62,8.74,7.88,0.91,13.26,78,75,1.02,103.35,13.25,369.91,72.41,34.83,-0.92,44.26,0,77.32,-0.28,-0.32,3959.49
2021-12-11 03:55,0.52,4.01,4.56,105.9,961.88,109047.02,1.32,0.8,0.62,8.74,7.88,0.89,13.27,78,75,1.02,103.35,13.5,369.81,72.11,34.77,-0.92,44.31,0,77.39,-0.28,-0.32,3959.53
2021-12-11 04:00,0.52,4.01,4.56,105.9,959.06,108140.53,1.35,0.8,0.62,8.74,7.88,0.91,13.28,78,75,1.02,103.35,13.49,369.91,72.32,34.84,-0.92,44.32,0,77.44,-0.28,-0.32,3956.91
2021-12-11 04:05,0.52,4.01,4.56,105.95,958.13,108943.82,1.33,0.8,0.62,8.74,7.88,0.91,13.29,78,75,1.03,103.35,13.34,369.96,72.43,34.81,-0.92,44.34,0,77.78,-0.28,-0.32,3954.65
2021-12-11 04:10,0.51,4,4.55,105.95,925.85,109484.59,1.33,0.8,0.62,8.74,7.88,0.89,13.3,78,75,1.03,103.35,13.13,370.01,72.32,34.87,-0.92,44.32,0,78.21,-0.28,-0.32,3955.17
2021-12-11 04:15,0.51,4,4.56,106,934.06,107697.75,1.33,0.8,0.62,8.74,7.88,0.89,13.31,78,75,1.02,103.5,13.23,369.94,72.35,34.74,-0.92,44.31,0,78.02,-0.28,-0.32,3953.01
2021-12-11 04:20,0.51,4,4.56,106.05,939.1,110583.68,1.35,0.8,0.62,8.74,7.88,0.91,13.29,78,75,1.02,103.5,13.31,370.07,72.09,34.81,-0.92,44.3,0,78.13,-0.28,-0.32,3955.08
2021-12-11 04:25,0.52,4.01,4.56,106.05,961.88,108586.52,1.36,0.8,0.62,8.74,7.89,0.91,13.4,78,75,1.02,103.5,13.4,370.05,72.37,34.86,-0.92,44.34,0,77.53,-0.28,-0.32,3959.16
2021-12-11 04:30,0.51,4.01,4.56,106.05,940,111797.8,1.33,0.8,0.62,8.74,7.88,0.89,13.36,78,75,1.02,103.5,13.5,370.12,72.09,34.85,-0.92,44.31,0,78.27,-0.28,-0.32,3955.3
2021-12-11 04:35,0.51,4.02,4.57,106.1,921.25,110539.16,1.35,0.8,0.62,8.74,7.88,0.89,13.39,78,75,1.02,103.6,13.41,370.19,72.26,34.84,-0.92,44.31,0,77.99,-0.28,-0.32,3959.18
2021-12-11 04:40,0.52,4.01,4.57,106.1,957.27,109304.62,1.36,0.8,0.62,8.74,7.88,0.9,13.32,78,75,1.02,103.6,13.55,370.17,72.23,34.86,-0.92,44.3,0,77.86,-0.28,-0.32,3955.33
2021-12-11 04:45,0.52,4.01,4.57,106.1,945,109304.62,1.35,0.8,0.62,8.74,7.88,0.89,13.32,78,75,1.02,103.6,13.47,370.12,72.29,34.81,-0.92,44.29,0,77.45,-0.28,-0.32,3957.31
2021-12-11 04:50,0.52,4.01,4.57,106.1,951.25,108581.77,1.33,0.8,0.62,8.74,7.88,0.91,13.28,78,75,1.02,103.65,13.51,370.13,72.24,34.87,-0.92,44.29,0,77.42,-0.28,-0.32,3959.14
2021-12-11 04:55,0.52,4.01,4.56,106.05,945.31,108400.3,1.32,0.8,0.62,8.74,7.88,0.91,13.32,78,75,1.02,103.75,13.51,370,72.09,34.88,-0.92,44.29,0,77.59,-0.28,-0.32,3955.14
2021-12-11 05:00,0.51,4,4.56,106.1,930.94,108866.32,1.34,0.8,0.62,8.74,7.88,0.91,13.23,78,75,1.02,103.7,13.65,370,71.93,34.83,-0.92,44.25,0,77.73,-0.28,-0.32,3955.11
2021-12-11 05:05,0.51,4,4.55,106.05,921.56,112399.95,1.32,0.8,0.62,8.74,7.88,0.89,13.29,78,75,1.02,103.65,13.59,370.09,72.18,34.84,-0.92,44.25,0,77.98,-0.28,-0.32,3954.17
2021-12-11 05:10,0.51,3.99,4.55,106.05,926.88,107540.69,1.35,0.8,0.62,8.74,7.88,0.88,13.25,78,75,1.02,103.6,13.52,370.09,72.3,34.81,-0.92,44.26,0,77.99,-0.28,-0.32,3959.73
2021-12-11 05:15,0.51,4,4.55,106.05,970.94,110278.05,1.33,0.8,0.62,8.74,7.89,0.89,13.24,78,75,1.02,103.6,13.59,370.12,72.26,34.81,-0.92,44.24,0,78.1,-0.28,-0.32,3955.29
2021-12-11 05:20,0.51,4.01,4.57,106.05,928.75,109741.17,1.32,0.8,0.62,8.74,7.89,0.9,13.29,78,75,1.02,103.5,13.59,370.13,72.19,34.83,-0.92,44.22,0,77.98,-0.28,-0.32,3959.42
2021-12-11 05:25,0.51,4.01,4.57,106.05,953.12,110939.17,1.32,0.79,0.62,8.74,7.88,0.89,13.26,78,75,1.03,103.45,13.59,370.1,72.22,34.74,-0.92,44.23,0,77.9,-0.28,-0.32,3958.42
2021-12-11 05:30,0.51,4.01,4.56,106.05,949.06,109175.91,1.33,0.8,0.62,8.74,7.89,0.9,13.28,78,75,1.03,103.4,13.78,370.12,72.4,34.73,-0.92,44.23,0,77.67,-0.28,-0.32,3955.18
2021-12-11 05:35,0.49,4.01,4.56,106.05,929.38,109587.3,1.32,0.8,0.62,8.74,7.88,0.89,13.19,78,75,1.03,103.45,13.75,370.11,71.93,34.88,-0.92,44.24,0,78.9,-0.28,-0.32,3959.05
2021-12-11 05:40,0.48,4.01,4.56,106.05,935.31,109407.54,1.35,0.8,0.62,8.74,7.88,0.9,13.25,78,75,1.02,103.5,13.7,370.1,71.98,34.86,-0.92,44.22,0,78.84,-0.28,-0.32,3955.11
2021-12-11 05:45,0.49,4.01,4.56,106.05,947.08,109612.95,1.32,0.8,0.62,8.74,7.89,0.9,13.22,78,75,1.03,103.45,13.8,370.17,72.24,34.83,-0.92,44.21,0,78.64,-0.28,-0.32,3954.69
2021-12-11 05:50,0.49,4,4.56,106,940.63,110884.25,1.33,0.8,0.62,8.74,7.88,0.91,13.28,78,75,1.03,103.4,13.94,370.19,71.9,34.99,-0.92,44.2,0,78.41,-0.28,-0.32,3954.98
2021-12-11 05:55,0.49,4,4.55,106.05,929.18,108270.49,1.33,0.8,0.62,8.74,7.88,0.89,13.26,78,75,1.03,103.4,13.85,370.2,72.03,34.9,-0.92,44.19,0,78.33,-0.28,-0.32,3961.61
2021-12-11 06:00,0.5,4.01,4.56,106.05,961.56,109154.15,1.34,0.8,0.62,8.74,7.88,0.91,13.27,78,75,1.03,103.35,13.78,370.25,71.81,34.84,-0.92,44.18,0,78.06,-0.28,-0.32,3959.45
2021-12-11 06:05,0.49,4.01,4.56,106,924.69,110354.54,1.35,0.79,0.62,8.74,7.88,0.91,13.26,78,75,1.03,103.35,14.08,370.25,71.81,34.95,-0.92,44.19,0,78.2,-0.28,-0.32,3959.06
2021-12-11 06:10,0.49,4.01,4.56,106,906.56,110520.08,1.35,0.8,0.62,8.74,7.89,0.91,13.27,78,75,1.03,103.3,13.99,370.2,71.96,34.93,-0.92,44.16,0,78.14,-0.28,-0.32,3959.69
2021-12-11 06:15,0.49,4.01,4.56,106,890.63,110175.99,1.33,0.8,0.62,8.74,7.89,0.89,13.32,78,75,1.03,103.25,14.03,370.13,71.94,34.75,-0.92,44.11,0,78.32,-0.29,-0.32,3961.92
2021-12-11 06:20,0.49,4.01,4.56,106,932.19,108969.61,1.32,0.8,0.62,8.74,7.89,0.89,13.3,78,75,1.03,103.15,14.22,370.16,71.84,34.81,-0.92,44.1,0,78.39,-0.29,-0.32,3963.54
2021-12-11 06:25,0.49,4.01,4.56,106,965,110380.02,1.32,0.8,0.62,8.74,7.88,0.89,13.31,78,75,1.03,103.1,13.7,370.12,71.7,34.91,-0.92,44.08,0,78.59,-0.29,-0.33,3960.24
2021-12-11 06:30,0.48,4.01,4.56,106,958.13,110837.72,1.35,0.8,0.62,8.74,7.88,0.91,13.29,78,75,1.03,103.1,13.87,370.05,71.95,34.89,-0.92,44.06,0,78.71,-0.29,-0.33,3959.53
2021-12-11 06:35,0.48,4,4.55,106,936.88,110786.96,1.33,0.8,0.62,8.74,7.89,0.89,13.32,78,75,1.03,103.1,14.03,370.18,71.97,34.91,-0.92,44.04,0,78.83,-0.29,-0.33,3960.14
2021-12-11 06:40,0.48,4,4.56,105.95,950,108296.47,1.31,0.8,0.62,8.74,7.89,0.9,13.31,78,75,1.03,103,13.84,370.11,71.54,34.94,-0.92,44.01,0,79.06,-0.29,-0.33,3964.59
2021-12-11 06:45,0.48,4,4.55,105.95,918.13,109971.59,1.32,0.8,0.62,8.74,7.89,0.9,13.32,78,75,1.03,102.95,13.66,370.07,71.75,34.85,-0.92,43.97,0,78.77,-0.29,-0.33,3959.58
2021-12-11 06:50,0.48,3.99,4.54,105.9,921.88,109253.15,1.34,0.8,0.62,8.74,7.89,0.91,13.31,78,75,1.03,102.9,13.78,370.18,71.86,34.9,-0.92,43.93,0,78.74,-0.29,-0.33,3959.25
2021-12-11 06:55,0.48,3.99,4.54,105.85,932.81,107619.13,1.31,0.8,0.62,8.74,7.89,0.91,13.26,78,75,1.03,102.7,13.88,370.14,71.7,34.98,-0.92,43.92,0,78.84,-0.29,-0.33,3960.47
2021-12-11 07:00,0.48,3.98,4.54,105.85,898.75,107854.07,1.34,0.8,0.62,8.74,7.89,0.89,13.27,78,75,1.03,102.55,14.01,370.14,71.73,34.91,-0.92,43.89,0,78.93,-0.29,-0.33,3960.14
2021-12-11 07:05,0.48,3.99,4.53,105.8,908.75,110583.59,1.34,0.8,0.62,8.74,7.89,0.91,13.27,78,75,1.03,102.45,14.02,370.22,71.69,34.82,-0.92,43.86,0,78.87,-0.29,-0.33,3957.28
2021-12-11 07:10,0.48,3.99,4.54,105.75,931.56,109818.03,1.31,0.8,0.62,8.74,7.89,0.9,13.27,78,75,1.03,102.5,14.01,370.19,71.77,34.79,-0.92,43.84,0,78.72,-0.29,-0.33,3959.36
2021-12-11 07:15,0.48,3.99,4.54,105.8,941.25,107698.9,1.34,0.8,0.62,8.74,7.89,0.89,13.28,78,75,1.03,102.55,14.18,370.1,71.64,34.9,-0.92,43.85,0,78.67,-0.29,-0.33,3962.97
2021-12-11 07:20,0.48,3.99,4.54,105.75,944.22,107801.9,1.31,0.8,0.62,8.74,7.89,0.89,13.23,78,75,1.03,102.5,14.1,370.08,71.61,34.95,-0.92,43.82,0,78.67,-0.29,-0.33,3956.73
2021-12-11 07:25,0.49,3.98,4.53,105.7,947.81,109588.7,1.31,0.8,0.62,8.74,7.89,0.89,13.33,78,75,1.03,102.5,14.02,370.16,71.66,34.9,-0.92,43.79,0,78.47,-0.29,-0.33,3964.37
2021-12-11 07:30,0.49,3.99,4.53,105.65,996.84,109304.62,1.35,0.8,0.62,8.74,7.89,0.89,13.32,78,75,1.03,102.55,13.77,370.13,71.56,34.96,-0.92,43.74,0,78.39,-0.29,-0.33,3960.94
